3.4582,166.6878,3392209.6601,152.3399
3.4509,166.6870,3392208.8848,153.1152
3.4424,166.6859,3392208.1095,153.8905
3.4351,166.6850,3392209.3342,154.6658
3.4278,166.6841,3392210.5588,155.4412
3.4192,166.6831,3392204.1624,161.8376
3.4119,166.6822,3392207.0082,156.9918
3.4046,166.6813,3392205.2329,157.7671
3.3961,166.6803,3392205.4575,158.5425
3.3888,166.6794,3392204.6822,159.3178
3.3729,166.6775,3392202.5396,158.4604
3.3656,166.6766,3392205.8159,157.1841
3.3571,166.6755,3392213.7134,150.2866
3.3498,166.6746,3392209.3686,154.6314
3.3424,166.6738,3392219.8872,142.1128
3.3339,166.6727,3392216.5424,146.4576
3.3266,166.6718,3392216.8188,145.1812
3.3193,166.6709,3392219.0951,143.9049
3.3108,166.6699,3392224.3715,142.6285
3.3034,166.6690,3392223.6478,141.3522
3.2961,166.6681,3392224.9241,140.0759
3.2876,166.6671,3392226.2005,138.7995
3.2803,166.6662,3392227.4768,137.5232
3.2730,166.6653,3392229.7532,136.2468
3.2644,166.6643,3392230.0868,134.9132
3.2571,166.6634,3392232.1878,133.8122
3.2486,166.6623,3392233.2888,132.7112
3.2413,166.6615,3392234.3898,131.6102
3.2339,166.6606,3392235.4908,130.5092
3.2254,166.6595,3392237.5918,129.4082
3.2181,166.6586,3392238.6929,128.3071
3.2108,166.6577,3392239.7939,127.2061
3.2023,166.6567,3392241.8949,126.1051
3.1949,166.6558,3392243.9959,125.0041
3.1876,166.6549,3392245.0969,123.9031
3.1791,166.6539,3392246.1979,122.8021
3.1718,166.6530,3392247.2989,121.7011
3.1632,166.6520,3392248.3999,120.6001
3.1559,166.6511,3392249.5009,119.4991
3.1486,166.6502,3392250.6019,118.3981
3.1401,166.6491,3392247.0818,122.9182
3.1328,166.6483,3392253.8039,116.1961
3.1254,166.6474,3392254.9049,115.0951
3.1169,166.6463,3392258.0059,113.9941
3.1096,166.6454,3392259.1069,112.8931
3.1023,166.6446,3392254.5868,117.4132
3.0938,166.6435,3392263.0146,110.9854
3.0864,166.6426,3392267.2406,110.7594
3.0779,166.6416,3392262.4667,110.5333
3.0706,166.6407,3392262.6927,110.3073
3.0633,166.6398,3392261.9188,110.0812
3.0547,166.6388,3392263.1448,109.8552
3.0474,166.6379,3392264.3708,109.6292
3.0401,166.6370,3392266.5969,109.4031
3.0316,166.6360,3392266.8229,109.1771
3.0243,166.6351,3392266.0490,108.9510
3.0169,166.6342,3392264.2750,108.7250
3.0084,166.6331,3392264.5011,108.4989
3.0011,166.6322,3392264.7271,108.2729
2.9926,166.6312,3392262.3321,113.6679
2.9853,166.6303,3392277.8003,102.1997
2.9779,166.6294,3392272.4053,107.5947
2.9694,166.6284,3392268.0102,112.9898
2.9621,166.6275,3392267.2362,112.7638
2.9548,166.6266,3392266.4623,112.5377
2.9462,166.6256,3392270.3094,106.6906
2.9389,166.6247,3392270.5355,106.4645
2.9231,166.6228,3392296.7341,83.2659
2.9158,166.6219,3392298.2974,82.7026
2.9072,166.6208,3392287.6184,93.3816
2.8999,166.6199,3392280.5606,98.4394
2.8926,166.6191,3392290.7450,92.2550
2.8841,166.6180,3392317.4138,63.5862
2.8768,166.6171,3392273.0082,107.9918
2.8694,166.6162,3392279.1926,101.8074
2.8609,166.6152,3392282.7559,101.2441
2.8536,166.6143,3392283.3192,100.6808
2.8463,166.6134,3392300.7458,83.2542
2.8377,166.6124,3392283.4457,99.5543
2.8304,166.6115,3392284.0090,98.9910
2.8231,166.6106,3392295.8145,87.1855
2.8146,166.6096,3392290.7567,92.2433
2.8073,166.6087,3392287.6988,97.3012
2.7987,166.6076,3392309.7466,74.2534
2.7914,166.6068,3392285.8254,96.1746
2.7841,166.6059,3392290.0098,89.9902
2.7756,166.6048,3392288.5731,89.4269
2.7682,166.6039,3392290.1363,88.8637
2.7609,166.6030,3392290.6996,88.3004
2.7524,166.6020,3392290.2629,87.7371
2.7378,166.6002,3392290.7325,86.2675
2.7292,166.5992,3392292.9564,85.0436
2.7219,166.5983,3392293.1802,83.8198
2.7134,166.5973,3392300.0252,76.9748
2.7061,166.5964,3392300.2490,75.7510
2.6987,166.5955,3392303.4729,74.5271
2.6902,166.5944,3392303.6967,73.3033
2.6829,166.5936,3392304.9206,72.0794
2.6756,166.5927,3392305.1444,70.8556
2.6670,166.5916,3392307.3683,69.6317
2.6597,166.5907,3392308.2102,69.7898
2.6524,166.5899,3392308.7200,70.2800
2.6439,166.5888,3392308.2299,70.7701
2.6366,166.5879,3392306.7397,71.2603
2.6280,166.5869,3392306.2496,71.7504
2.6207,166.5860,3392305.7594,72.2406
2.6134,166.5851,3392305.2692,72.7308
2.6049,166.5841,3392304.7791,73.2209
2.5975,166.5832,3392304.2889,73.7111
2.5902,166.5823,3392304.7988,74.2012
2.5817,166.5813,3392304.3086,74.6914
2.5744,166.5804,3392303.8184,75.1816
2.5671,166.5795,3392303.3283,75.6717
2.5512,166.5776,3392303.8996,76.1004
2.5439,166.5767,3392303.9188,76.0812
2.5354,166.5756,3392304.9379,76.0621
2.5280,166.5747,3392304.9570,76.0430
2.5195,166.5737,3392304.9761,76.0239
2.5122,166.5728,3392305.9952,76.0048
2.5049,166.5719,3392306.0143,75.9857
2.4963,166.5709,3392306.0334,75.9666
2.4890,166.5700,3392306.0525,75.9475
2.4817,166.5691,3392306.0716,75.9284
2.4732,166.5681,3392307.0907,75.9093
2.4659,166.5672,3392307.1098,75.8902
2.4585,166.5663,3392307.1289,75.8711
2.4500,166.5653,3392312.7691,70.2309
2.4427,166.5644,3392313.7882,70.2118
2.4342,166.5633,3392308.1862,75.8138
2.4268,166.5624,3392308.2053,75.7947
2.4195,166.5615,3392308.2900,75.7100
2.4110,166.5605,3392308.3674,75.6326
2.4037,166.5596,3392314.0659,69.9341
2.3964,166.5587,3392315.1433,69.8567
2.3878,166.5577,3392310.5995,75.4005
2.3805,166.5568,3392310.6769,75.3231
2.3732,166.5559,3392310.7543,75.2457
2.3647,166.5549,3392316.4528,69.5472
2.3573,166.5540,3392310.9091,75.0909
2.3488,166.5530,3392311.9865,75.0135
2.3415,166.5521,3392312.0638,74.9362
2.3342,166.5512,3392312.1412,74.8588
2.3256,166.5501,3392312.2186,74.7814
2.3183,166.5492,3392312.2960,74.7040
2.3110,166.5484,3392312.3734,74.6266
2.3025,166.5473,3392319.0719,68.9281
2.2952,166.5464,3392313.5281,74.4719
2.2878,166.5455,3392314.6055,74.3945
2.2793,166.5445,3392313.6829,74.3171
2.2720,166.5436,3392319.3814,68.6186
2.2647,166.5427,3392319.4588,68.5412
2.2561,166.5417,3392319.5362,68.4638
2.2488,166.5408,3392313.9925,74.0075
2.2403,166.5398,3392320.6909,68.3091
2.2330,166.5389,3392320.7683,68.2317
2.2257,166.5380,3392321.8457,68.1543
2.2171,166.5369,3392321.9231,68.0769
2.2098,166.5361,3392322.0005,67.9995
2.2025,166.5352,3392323.0779,67.9221
2.1939,166.5341,3392323.1553,67.8447
1.8523,166.8614,3392304.0349,62.1565
1.8596,166.8605,3392331.5423,62.4577
1.8682,166.8595,3392331.2411,62.7589
1.8755,166.8586,3392330.9399,63.0601
1.8840,166.8576,3392330.6388,63.3612
1.8914,166.8567,3392330.3376,63.6624
1.8987,166.8558,3392330.0364,63.9636
1.9072,166.8548,3392329.7352,64.2648
1.9146,166.8539,3392329.4340,64.5660
1.9219,166.8530,3392328.1328,64.8672
1.9304,166.8519,3392327.8316,65.1684
1.9378,166.8511,3392327.5304,65.4696
1.9451,166.8502,3392327.2292,65.7708
1.9536,166.8491,3392326.9280,66.0720
1.9610,166.8482,3392326.6269,66.3731
1.9683,166.8473,3392326.3257,66.6743
1.9768,166.8463,3392326.0245,66.9755
1.9842,166.8454,3392325.7233,67.2767
2.0000,166.8435,3392323.4433,67.5567
2.0074,166.8426,3392323.2026,67.7974
2.0147,166.8417,3392328.5830,62.4170
2.0232,166.8407,3392322.7212,68.2788
2.0306,166.8398,3392328.1016,62.8984
2.0391,166.8388,3392322.2398,68.7602
2.0464,166.8379,3392327.6203,63.3797
2.0538,166.8370,3392327.3796,63.6204
2.0623,166.8359,3392327.1389,63.8611
2.0696,166.8350,3392326.8982,64.1018
2.0769,166.8342,3392326.6575,64.3425
2.0855,166.8331,3392320.7957,70.2043
2.0928,166.8322,3392320.5550,70.4450
2.1001,166.8313,3392325.9355,65.0645
2.1087,166.8303,3392324.6948,65.3052
2.1160,166.8294,3392318.8330,71.1670
2.1233,166.8285,3392318.5923,71.4077
2.1319,166.8275,3392323.9727,66.0273
2.1392,166.8266,3392322.7320,66.2680
2.1465,166.8257,3392315.8702,72.1298
2.1551,166.8247,3392315.6296,72.3704
2.1624,166.8238,3392315.7015,72.2985
2.1709,166.8228,3392314.9605,72.0395
2.1783,166.8219,3392316.2195,71.7805
2.1856,166.8210,3392316.4786,71.5214
2.1941,166.8199,3392315.7376,71.2624
2.2015,166.8190,3392315.9966,71.0034
2.2088,166.8182,3392316.2556,70.7444
2.2173,166.8171,3392316.5147,70.4853
2.2247,166.8162,3392316.7737,70.2263
2.2320,166.8153,3392317.0327,69.9673
2.2405,166.8143,3392317.2917,69.7083
2.2479,166.8134,3392317.5508,69.4492
2.2552,166.8125,3392317.8098,69.1902
2.2637,166.8115,3392318.0688,68.9312
2.2711,166.8106,3392317.3278,68.6722
2.2784,166.8097,3392317.5868,68.4132
2.2869,166.8087,3392317.8459,68.1541
2.2942,166.8078,3392318.1049,67.8951
2.3028,166.8067,3392317.3639,67.6361
2.3174,166.8050,3392317.6598,67.3402
2.3260,166.8039,3392317.9006,67.0994
2.3333,166.8030,3392317.1414,66.8586
2.3406,166.8022,3392317.3821,66.6179
2.3492,166.8011,3392317.6229,66.3771
2.3565,166.8002,3392316.8637,66.1363
2.3638,166.7993,3392317.1044,65.8956
2.3724,166.7983,3392311.1687,71.8313
2.3797,166.7974,3392315.4131,66.5869
2.3870,166.7965,3392309.4154,72.5846
2.3956,166.7955,3392309.0387,72.9613
2.4029,166.7946,3392308.6621,73.3379
2.4102,166.7937,3392308.2854,73.7146
2.4188,166.7927,3392306.9088,74.0912
2.4261,166.7918,3392306.5322,74.4678
2.4346,166.7907,3392306.1555,74.8445
2.4420,166.7899,3392305.7789,75.2211
2.4493,166.7890,3392304.4022,75.5978
2.4578,166.7879,3392304.0256,75.9744
2.4652,166.7870,3392303.6489,76.3511
2.4725,166.7862,3392303.2723,76.7277
2.4810,166.7851,3392302.8956,77.1044
2.4884,166.7842,3392302.5190,77.4810
2.4957,166.7833,3392301.1424,77.8576
2.5042,166.7823,3392306.3868,72.6132
2.5115,166.7814,3392306.0102,72.9898
2.5189,166.7805,3392305.6335,73.3665
2.5274,166.7795,3392305.2569,73.7431
2.5347,166.7786,3392303.8802,74.1198
2.5421,166.7777,3392303.5036,74.4964
2.5506,166.7767,3392303.1270,74.8730
2.5665,166.7747,3392302.4159,75.5841
2.5738,166.7739,3392300.9875,76.0125
2.5811,166.7730,3392300.5591,76.4409
2.5897,166.7719,3392305.7518,71.2482
2.5970,166.7710,3392300.7023,77.2977
2.6043,166.7701,3392305.8950,72.1050
2.6129,166.7691,3392305.4666,72.5334
2.6202,166.7682,3392305.0382,72.9618
2.6275,166.7673,3392304.6098,73.3902
2.6361,166.7663,3392298.5603,79.4397
2.6434,166.7654,3392303.7530,74.2470
2.6507,166.7645,3392297.7035,80.2965
2.6592,166.7635,3392298.2751,80.7249
2.6666,166.7626,3392300.8467,81.1533
2.6751,166.7615,3392312.6605,70.3395
2.6824,166.7607,3392296.3688,87.6312
2.6898,166.7598,3392295.9404,88.0596
2.6983,166.7587,3392302.1331,82.8669
2.7056,166.7578,3392306.3258,77.6742
2.7130,166.7570,3392300.2763,83.7237
2.7215,166.7559,3392305.4690,78.5310
2.7288,166.7550,3392298.4195,84.5805
2.7361,166.7541,3392303.6122,79.3878
2.7447,166.7531,3392285.2071,96.7929
2.7520,166.7522,3392307.2631,74.7369
2.7593,166.7513,3392286.3503,97.6497
2.7679,166.7503,3392307.4063,75.5937
2.7752,166.7494,3392283.4935,98.5065
2.7825,166.7485,3392282.0651,98.9349
2.7911,166.7475,3392288.2578,93.7422
2.7984,166.7466,3392282.2082,99.7918
2.8069,166.7455,3392280.7798,100.2202
2.8143,166.7446,3392279.3514,100.6486
2.8216,166.7438,3392277.3644,101.6356
2.8301,166.7427,3392276.6064,102.3936
2.8374,166.7418,3392293.7117,86.2883
2.8448,166.7409,3392272.4692,109.5308
2.8533,166.7399,3392271.7112,110.2888
2.8606,166.7390,3392273.5743,105.4257
2.8765,166.7371,3392269.6861,109.3139
2.8838,166.7362,3392267.9482,113.0518
2.8912,166.7353,3392280.0736,99.9264
2.8997,166.7343,3392268.7146,109.2854
2.9070,166.7334,3392270.5978,107.4022
2.9143,166.7325,3392272.4810,105.5190
2.9229,166.7315,3392272.3642,103.6358
2.9302,166.7306,3392280.8685,96.1315
2.9388,166.7295,3392276.7069,100.2931
2.9461,166.7286,3392277.9526,100.0474
2.9534,166.7278,3392276.1984,99.8016
2.9619,166.7267,3392276.4441,99.5559
2.9693,166.7258,3392270.0687,104.9313
2.9766,166.7249,3392269.3145,104.6855
2.9925,166.7230,3392260.8598,112.1402
2.9998,166.7221,3392264.4963,108.5037
3.0083,166.7211,3392262.5117,110.4883
3.0157,166.7202,3392259.5270,112.4730
3.0230,166.7193,3392257.5424,114.4576
3.0315,166.7183,3392254.5578,116.4422
3.0474,166.7163,3392252.3666,118.6334
3.0547,166.7154,3392245.8015,125.1985
3.0620,166.7146,3392244.8576,126.1424
3.0706,166.7135,3392251.5347,121.4653
3.0779,166.7126,3392244.9697,128.0303
3.0852,166.7117,3392241.0257,128.9743
3.0938,166.7107,3392240.0818,129.9182
3.1011,166.7098,3392244.7590,125.2410
3.1084,166.7089,3392243.8150,126.1850
3.1170,166.7079,3392239.2500,132.7500
3.1243,166.7070,3392238.3060,133.6940
3.1316,166.7061,3392234.3621,134.6379
3.1401,166.7051,3392242.0393,129.9607
3.1475,166.7042,3392230.5816,136.4184
3.1548,166.7033,3392229.7664,137.2336
3.1633,166.7023,3392228.9511,138.0489
3.1707,166.7014,3392227.1359,138.8641
3.1792,166.7003,3392232.9418,134.0582
3.1865,166.6994,3392233.1266,134.8734
3.1938,166.6985,3392226.6903,141.3097
3.2024,166.6975,3392224.8751,142.1249
3.2097,166.6966,3392228.6810,137.3190
3.2170,166.6957,3392227.8657,138.1343
3.2256,166.6947,3392226.0505,138.9495
3.2329,166.6938,3392229.2353,139.7647
3.2402,166.6929,3392224.4201,140.5799
3.2488,166.6919,3392229.2260,135.7740
3.2561,166.6910,3392229.4108,136.5892
3.2634,166.6901,3392228.5956,137.4044
3.2719,166.6891,3392226.6115,138.3885
3.2793,166.6882,3392225.2515,138.7485
3.2878,166.6871,3392218.2705,144.7295
3.2951,166.6862,3392224.5317,139.4683
3.3025,166.6853,3392223.1718,139.8282
3.3110,166.6843,3392223.8119,140.1881
3.3183,166.6834,3392215.8309,146.1691
3.3256,166.6825,3392227.7132,135.2868
3.3342,166.6815,3392227.3533,135.6467
3.3415,166.6806,3392224.9934,136.0066
3.3488,166.6797,3392220.0123,141.9877
3.3574,166.6787,3392221.6524,142.3476
3.3647,166.6778,3392225.9136,137.0864
3.3720,166.6769,3392217.9326,143.0674
3.3806,166.6759,3392221.5727,143.4273
3.3879,166.6750,3392222.2128,143.7872
3.4037,166.6730,3392220.5483,144.4517
3.4111,166.6722,3392219.9862,145.0138
3.4196,166.6711,3392220.4241,145.5759
3.4269,166.6702,3392221.8620,146.1380
3.4342,166.6693,3392222.2999,146.7001
3.4428,166.6683,3392214.7378,147.2622
3.4501,166.6674,3392215.1757,147.8243
3.4574,166.6665,3392213.6135,148.3865
3.4660,166.6655,3392206.4303,154.5697
3.4733,166.6646,3392211.4893,149.5107
3.4806,166.6637,3392210.4459,150.5541
3.4892,166.6627,3392211.9106,151.0894
3.4965,166.6618,3392209.3752,151.6248
3.5038,166.6609,3392207.8399,152.1601
3.5124,166.6598,3392207.3045,152.6955
3.5197,166.6590,3392201.1481,158.8519
3.5282,166.6579,3392200.6127,159.3873
3.5429,166.6561,3392201.0398,159.9602
3.5514,166.6551,3392205.4267,154.5733
3.5587,166.6542,3392205.1925,154.8075
3.5660,166.6533,3392202.9583,155.0417
3.5746,166.6523,3392197.1030,160.8970
3.5819,166.6514,3392205.4899,155.5101
3.5892,166.6505,3392206.2557,155.7443
3.5978,166.6495,3392201.0214,155.9786
3.6124,166.6477,3392200.8521,156.1479
3.6210,166.6466,3392205.8521,156.1479
3.6283,166.6458,3392209.4732,150.5268
3.6368,166.6447,3392213.4732,150.5268
3.6441,166.6438,3392202.8521,156.1479
3.6515,166.6429,3392198.8521,156.1479
3.6600,166.6419,3392198.8521,156.1479
3.6673,166.6410,3392197.8521,156.1479
3.6747,166.6401,3392198.0174,155.9826
3.6832,166.6391,3392197.1827,155.8173
3.6905,166.6382,3392198.3481,155.6519
3.6978,166.6373,3392197.5134,155.4866
3.7064,166.6363,3392197.6787,155.3213
3.7137,166.6354,3392197.8440,155.1560
3.7210,166.6345,3392197.0094,154.9906
3.7296,166.6334,3392196.1747,154.8253
3.7369,166.6326,3392196.3400,154.6600
3.7442,166.6317,3392195.5054,154.4946
3.7527,166.6306,3392195.6707,154.3293
3.7601,166.6297,3392195.8360,154.1640
3.7759,166.6278,3392195.1910,153.8090
3.7832,166.6269,3392195.4868,153.5132
3.7918,166.6259,3392195.7827,153.2173
3.7991,166.6250,3392195.0785,152.9215
3.8064,166.6241,3392195.3744,152.6256
3.8150,166.6231,3392194.6702,152.3298
3.8223,166.6222,3392196.5628,151.4372
3.8296,166.6213,3392196.1873,150.8127
3.8382,166.6202,3392195.8119,150.1881
3.8455,166.6194,3392196.4365,149.5635
3.8528,166.6185,3392197.0610,148.9390
3.8613,166.6174,3392197.6856,148.3144
3.8687,166.6165,3392197.3102,147.6898
3.8772,166.6155,3392197.9347,147.0653
3.8845,166.6146,3392197.5593,146.4407
3.9004,166.6127,3392200.5784,145.4216
3.9077,166.6118,3392208.7105,139.2895
3.9150,166.6109,3392207.2215,138.7785
3.9236,166.6099,3392202.1114,143.8886
3.9309,166.6090,3392203.6224,143.3776
3.9382,166.6081,3392211.7545,137.2455
3.9467,166.6070,3392203.2656,136.7344
3.9614,166.6053,3392204.4772,135.5228
3.9699,166.6042,3392215.4221,123.5779
3.9772,166.6033,3392202.2614,139.7386
3.9858,166.6023,3392199.9640,139.0360
3.9931,166.6014,3392201.6667,138.3333
4.0090,166.5995,3392203.8932,137.1068
4.0163,166.5986,3392201.5468,136.4532
4.0236,166.5977,3392201.2005,135.7995
4.0322,166.5967,3392217.7174,118.2826
4.0395,166.5958,3392202.5077,134.4923
4.0468,166.5949,3392203.1613,133.8387
4.0553,166.5938,3392202.8149,133.1851
4.0627,166.5929,3392202.4685,132.5315
4.0700,166.5921,3392199.5010,137.4990
4.0785,166.5910,3392200.1547,136.8453
4.0858,166.5901,3392199.8083,136.1917
4.0944,166.5891,3392200.4619,135.5381
4.1017,166.5882,3392206.7366,129.2634
4.1090,166.5873,3392207.3902,128.6098
4.1176,166.5863,3392211.6650,122.3350
4.1322,166.5845,3392204.1461,132.8539
4.1407,166.5835,3392208.0795,126.9205
4.1481,166.5826,3392200.7706,132.2294
4.1554,166.5817,3392201.0829,131.9171
4.1639,166.5806,3392202.3952,131.6048
4.1712,166.5797,3392202.7075,131.2925
4.1786,166.5789,3392202.0198,130.9802
4.1871,166.5778,3392205.3320,130.6680
4.1944,166.5769,3392202.6443,130.3557
4.2030,166.5759,3392200.9566,130.0434
4.2103,166.5750,3392218.1322,112.8678
4.2176,166.5741,3392196.9601,135.0399
4.2261,166.5731,3392197.2724,134.7276
4.2335,166.5722,3392195.5846,134.4154
4.2408,166.5713,3392202.5180,128.4820
4.2493,166.5702,3392198.2092,133.7908
4.2566,166.5694,3392201.5215,133.4785
4.2640,166.5685,3392198.8338,133.1662
4.2725,166.5674,3392196.1461,132.8539
4.2798,166.5665,3392191.1152,137.8848
4.2871,166.5656,3392195.5097,137.4903
4.2957,166.5646,3392196.9041,137.0959
4.3030,166.5637,3392199.9197,131.0803
4.3115,166.5627,3392203.9353,125.0647
4.3189,166.5618,3392196.7086,130.2914
4.3262,166.5609,3392196.1031,129.8969
4.3347,166.5599,3392201.1187,123.8813
4.3420,166.5590,3392195.8920,129.1080
4.3494,166.5581,3392191.6654,134.3346
4.3579,166.5570,3392197.6809,128.3191
4.3652,166.5562,3392191.4543,133.5457
4.3725,166.5553,3392219.3332,110.6668
4.3811,166.5542,3392197.2432,132.7568
4.3884,166.5533,3392195.6377,132.3623
4.3957,166.5524,3392193.0321,131.9679
4.4043,166.5514,3392204.6688,120.3312
4.4116,166.5505,3392198.4422,125.5578
4.4201,166.5495,3392192.2155,130.7845
4.4274,166.5486,3392192.6100,130.3900
4.4433,166.5467,3392197.3924,123.6076
4.4506,166.5458,3392199.2707,122.7293
4.4579,166.5449,3392194.5279,127.4721
4.4665,166.5438,3392195.4061,126.5939
4.4738,166.5429,3392196.2844,125.7156
4.4811,166.5421,3392196.1627,124.8373
4.4897,166.5410,3392196.0410,123.9590
4.4970,166.5401,3392192.2982,128.7018
4.5043,166.5392,3392205.4187,116.5813
4.5128,166.5382,3392200.6759,121.3241
4.5202,166.5373,3392199.5542,120.4458
